class_id,year,month,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
304458,2012,4,141.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2012,5,282.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2012,6,191.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2012,7,282.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2012,8,191.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2012,9,209.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,1,348.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,10,258.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,11,183.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,12,150.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,2,141.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,3,91.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,4,116.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,5,241.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,6,215.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,7,323.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,8,299.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2013,9,307.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,1,373.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,10,331.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,11,432.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,12,581.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,2,107.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,3,100.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,4,175.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,5,207.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,6,100.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,7,158.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,8,334.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2014,9,366.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,1,672.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,10,640.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,11,605.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,12,905.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,2,580.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,3,356.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,4,331.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,5,440.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,6,440.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,7,606.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,8,522.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2015,9,597.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,1,480.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,10,298.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,11,432.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,12,739.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,2,349.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,3,481.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,4,747.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,5,390.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,6,449.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,7,432.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,8,532.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2016,9,565.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,1,448.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,10,373.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,2,490.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,3,548.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,4,506.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,5,448.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,6,473.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,7,706.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,8,731.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
304458,2017,9,605.0,106,3,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1305.0,5,2700.0,1525.0,1520.0
308913,2013,10,402.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2013,11,319.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2013,12,262.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2013,7,114.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2013,8,238.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2013,9,197.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,1,476.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,10,401.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,11,297.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,12,378.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,2,205.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,3,278.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,4,320.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,5,311.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,6,213.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,7,189.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,8,304.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2014,9,500.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,1,796.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,10,253.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,11,328.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,12,254.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,2,501.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,3,312.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,4,295.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,5,303.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,6,312.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,7,311.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,8,278.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2015,9,196.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,1,262.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,10,213.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,11,148.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,12,81.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,2,122.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,3,180.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,4,205.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,5,107.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,6,123.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,7,148.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,8,123.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2016,9,188.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,1,82.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,10,139.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,2,49.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,3,41.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,4,57.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,5,74.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,6,123.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,7,122.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,8,237.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
308913,2017,9,132.0,750,2,2,1,4,6,AT,1.6,L,10-15W,13.9,1,1,1,3,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1785.0,1275.0,5,2610.0,1517.0,1493.0
321683,2012,1,478.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,10,809.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,11,512.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,12,630.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,2,248.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,3,172.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,4,207.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,5,342.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,6,529.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,7,836.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,8,646.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2012,9,750.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
321683,2013,1,792.0,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0
